left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7
0.795714,0.904982,-0.694906,-0.681659,1.189754,-0.530573,-0.254039
0.795575,0.905827,-0.695013,-0.682138,1.18988,-0.529769,-0.254014
0.795615,0.906385,-0.695062,-0.682537,1.190218,-0.529287,-0.254004
0.795597,0.907064,-0.695169,-0.682926,1.190389,-0.528719,-0.253905
0.795502,0.907482,-0.695289,-0.683058,1.190215,-0.528363,-0.253765
0.795275,0.908091,-0.695536,-0.683108,1.189611,-0.527865,-0.25343
0.795122,0.908315,-0.695655,-0.683047,1.189188,-0.527697,-0.253231
0.794493,0.908886,-0.696066,-0.682596,1.187362,-0.527422,-0.252432
0.794111,0.909087,-0.696279,-0.682254,1.186249,-0.527375,-0.251989
0.793245,0.909678,-0.696813,-0.681489,1.183642,-0.527274,-0.250821
0.793033,0.909967,-0.696975,-0.681361,1.183002,-0.527161,-0.250412
0.793108,0.91105,-0.69733,-0.681757,1.182832,-0.526746,-0.249477
0.793355,0.911805,-0.697496,-0.682216,1.183249,-0.526461,-0.248976
0.793899,0.912938,-0.697683,-0.682897,1.18416,-0.526266,-0.248482
0.794459,0.913896,-0.697802,-0.683407,1.185042,-0.526311,-0.248285
0.795705,0.915686,-0.697952,-0.684381,1.18705,-0.526626,-0.248201
0.796299,0.916436,-0.69799,-0.684799,1.188057,-0.526834,-0.248228
0.798157,0.918403,-0.698037,-0.686077,1.191286,-0.527604,-0.248406
0.799075,0.919234,-0.698022,-0.686674,1.192916,-0.528033,-0.248567
0.80142,0.921375,-0.69798,-0.68821,1.197091,-0.529161,-0.248908
0.802235,0.922229,-0.697992,-0.688781,1.198525,-0.52955,-0.248904
0.803827,0.924434,-0.698134,-0.690159,1.201452,-0.530203,-0.248399
0.80467,0.925757,-0.698248,-0.690937,1.202971,-0.53056,-0.24794
0.805904,0.927387,-0.698414,-0.691781,1.204914,-0.53133,-0.247439
0.806976,0.928429,-0.69855,-0.692183,1.206304,-0.532266,-0.247213
0.80889,0.92994,-0.698781,-0.692531,1.208461,-0.534233,-0.246982
0.809674,0.930559,-0.698891,-0.692665,1.209356,-0.535052,-0.24693
0.811653,0.932297,-0.69916,-0.693108,1.211744,-0.53699,-0.246948
0.812457,0.93303,-0.699272,-0.693268,1.212692,-0.537782,-0.247028
0.814538,0.934967,-0.699508,-0.693867,1.215432,-0.539637,-0.247255
0.815417,0.935821,-0.699575,-0.694301,1.216822,-0.540266,-0.247294
0.81777,0.938277,-0.699671,-0.696103,1.221461,-0.541404,-0.247291
0.819241,0.939849,-0.699697,-0.69742,1.224609,-0.541951,-0.247232
0.821135,0.941809,-0.699765,-0.69896,1.228444,-0.542819,-0.247061
0.82246,0.943043,-0.699879,-0.699792,1.23075,-0.543684,-0.246753
0.824577,0.944886,-0.700121,-0.7009,1.234093,-0.54531,-0.24605
0.825398,0.945658,-0.700235,-0.701327,1.235435,-0.545959,-0.245851
0.827426,0.947901,-0.700453,-0.702561,1.239073,-0.54736,-0.245876
0.828199,0.948879,-0.700522,-0.703089,1.240554,-0.547833,-0.246041
0.830273,0.951505,-0.700669,-0.704436,1.244533,-0.549143,-0.246752
0.831239,0.952634,-0.700733,-0.704982,1.24631,-0.549834,-0.247128
0.833979,0.955548,-0.700988,-0.70618,1.251098,-0.552128,-0.248402
0.835808,0.957438,-0.70114,-0.706934,1.254284,-0.553698,-0.249335
0.838401,0.960329,-0.701315,-0.708311,1.259193,-0.555739,-0.250566
0.840503,0.962877,-0.701423,-0.709792,1.263674,-0.557149,-0.251465
0.844284,0.967651,-0.701516,-0.712808,1.272146,-0.559431,-0.252987
0.845724,0.969671,-0.701657,-0.714008,1.275585,-0.560364,-0.253568
0.84906,0.974841,-0.70204,-0.716778,1.283451,-0.562668,-0.254873
0.850302,0.976992,-0.702195,-0.71788,1.286443,-0.563523,-0.255344
0.853504,0.982564,-0.702663,-0.720439,1.293704,-0.566042,-0.256444
0.854928,0.984859,-0.702911,-0.721307,1.296544,-0.567393,-0.256864
0.858372,0.990559,-0.703914,-0.722651,1.302744,-0.571668,-0.257744
0.860654,0.994108,-0.704606,-0.723271,1.306451,-0.574704,-0.258245
0.864465,0.999335,-0.705675,-0.724525,1.312999,-0.57923,-0.259119
0.868053,1.003722,-0.706602,-0.725918,1.319527,-0.583021,-0.260052
0.875116,1.011749,-0.708367,-0.728813,1.332607,-0.590046,-0.261933
0.878003,1.015177,-0.709463,-0.730094,1.338677,-0.593019,-0.262688
0.885968,1.024456,-0.712496,-0.734135,1.355971,-0.600591,-0.26432
0.889522,1.028522,-0.713861,-0.736146,1.363891,-0.603713,-0.264878
0.898809,1.039,-0.717394,-0.74143,1.384671,-0.611859,-0.266493
0.902502,1.043105,-0.718765,-0.743392,1.392829,-0.615281,-0.267364
0.910556,1.052855,-0.723331,-0.747189,1.412987,-0.62441,-0.270226
0.915428,1.05866,-0.726046,-0.749375,1.42513,-0.630103,-0.272226
0.921906,1.066548,-0.729647,-0.752567,1.441763,-0.637584,-0.274941
0.926714,1.072598,-0.732316,-0.755281,1.45467,-0.643003,-0.276948
0.935161,1.082986,-0.736255,-0.760416,1.476682,-0.651917,-0.280394
0.937654,1.087067,-0.738743,-0.762135,1.485837,-0.655425,-0.281805
0.94391,1.097697,-0.745102,-0.766672,1.509049,-0.664194,-0.285334
0.946397,1.102101,-0.747667,-0.768597,1.518468,-0.667645,-0.286744
0.952725,1.113349,-0.754156,-0.773515,1.542408,-0.676433,-0.290477
0.955357,1.117896,-0.756795,-0.775461,1.552161,-0.680124,-0.292125
0.960217,1.12893,-0.765184,-0.77943,1.576962,-0.689585,-0.296581
0.963224,1.135613,-0.770298,-0.781802,1.592105,-0.69547,-0.299468
0.967459,1.144548,-0.777294,-0.785009,1.612843,-0.703624,-0.303487
0.970802,1.151121,-0.782597,-0.787382,1.628504,-0.709983,-0.306378
0.976697,1.16203,-0.791572,-0.791375,1.655167,-0.720998,-0.311356
0.978115,1.16628,-0.79628,-0.792657,1.666578,-0.725412,-0.313731
0.981844,1.177923,-0.809233,-0.796531,1.698839,-0.736636,-0.32223
0.983407,1.182943,-0.81484,-0.798337,1.713169,-0.74117,-0.326702
0.987368,1.195726,-0.829021,-0.803222,1.749809,-0.752544,-0.337931
0.988946,1.20072,-0.834484,-0.805226,1.76391,-0.757123,-0.341562
0.990454,1.211901,-0.849327,-0.809362,1.797026,-0.768525,-0.347227
0.991356,1.218498,-0.858011,-0.811927,1.816395,-0.775425,-0.349746
0.992592,1.227501,-0.869664,-0.815302,1.84238,-0.784417,-0.354015
0.993617,1.23459,-0.878635,-0.817689,1.862209,-0.79092,-0.358672
0.995483,1.246665,-0.893628,-0.821583,1.895429,-0.801468,-0.367696
0.995244,1.251115,-0.900241,-0.822876,1.908581,-0.805507,-0.371061
0.994252,1.261682,-0.916085,-0.826817,1.941474,-0.81554,-0.377828
0.99371,1.265739,-0.92219,-0.828643,1.954682,-0.819519,-0.380047
0.992264,1.2757,-0.937031,-0.833377,1.987295,-0.829252,-0.385181
0.993471,1.280224,-0.941453,-0.835869,2.000309,-0.833221,-0.387558
0.991397,1.289772,-0.956673,-0.839628,2.030757,-0.842334,-0.392563
0.990182,1.295414,-0.965585,-0.841812,2.048596,-0.84762,-0.395575
0.988228,1.302883,-0.977171,-0.844959,2.072551,-0.854259,-0.400103
0.986391,1.308553,-0.985668,-0.847605,2.090877,-0.858775,-0.404138
0.982874,1.318013,-0.99936,-0.852349,2.121555,-0.865616,-0.411567
0.981022,1.321559,-1.004859,-0.854173,2.133634,-0.868235,-0.414457
0.97621,1.329745,-1.017763,-0.858819,2.163297,-0.875004,-0.420952
0.974173,1.332776,-1.022607,-0.860752,2.175047,-0.877763,-0.42331
0.96894,1.34022,-1.034203,-0.865539,2.203829,-0.884423,-0.429288
0.966853,1.343294,-1.038736,-0.867352,2.214996,-0.886886,-0.431929
0.96134,1.351273,-1.050184,-0.871458,2.241987,-0.892366,-0.439353
0.958198,1.356205,-1.056735,-0.873883,2.257773,-0.895437,-0.444118
0.953603,1.362242,-1.065234,-0.876819,2.278035,-0.899478,-0.450176
0.950329,1.366353,-1.070972,-0.878986,2.292666,-0.902697,-0.454318
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.943664,1.375627,-1.082514,-0.884175,2.325781,-0.910247,-0.463969
0.937339,1.382509,-1.091778,-0.887591,2.349546,-0.914428,-0.472253
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
0.946031,1.373128,-1.078941,-0.882881,2.316499,-0.908234,-0.461171
